timestamp,hour,sin_hour,cos_hour,temperature_c,demand_mw,solar_wm2,wind_ms,grid_price_inr_kwh
2025-04-19 09:00,9,0.7071,-0.7071,27.48,428.66,594.97,3.55,3.8854
2025-04-19 10:00,10,0.5,-0.866,27.05,499.58,779.67,4.03,4.6121
2025-04-19 11:00,11,0.2588,-0.9659,27.46,551.46,840.66,4.37,5.3024
2025-04-19 12:00,12,0.0,-1.0,29.26,519.18,876.93,5.46,5.102
2025-04-19 13:00,13,-0.2588,-0.9659,30.52,467.39,856.46,12.6,4.0481
2025-04-19 14:00,14,-0.5,-0.866,30.09,409.94,826.19,5.26,4.383
2025-04-19 15:00,15,-0.7071,-0.7071,27.49,463.28,602.08,8.89,4.2057
2025-04-19 16:00,16,-0.866,-0.5,31.54,521.49,460.51,2.98,5.5842
2025-04-19 17:00,17,-0.9659,-0.2588,31.15,594.05,245.31,3.92,6.4423
2025-04-19 18:00,18,-1.0,-0.0,28.98,508.85,24.9,4.61,5.5607
2025-04-19 19:00,19,-0.9659,0.2588,24.85,410.56,44.36,3.43,4.7029
2025-04-19 20:00,20,-0.866,0.5,24.7,403.57,0.0,10.67,3.92
2025-04-19 21:00,21,-0.7071,0.7071,23.44,433.68,0.0,6.26,4.1717
2025-04-19 22:00,22,-0.5,0.866,22.9,495.86,7.99,4.44,4.679
2025-04-19 23:00,23,-0.2588,0.9659,21.76,524.78,0.0,6.49,4.2514
2025-04-20 00:00,0,0.0,1.0,18.7,512.37,7.96,4.37,4.2473
2025-04-20 01:00,1,0.2588,0.9659,19.33,452.14,39.07,0.72,3.3938
2025-04-20 02:00,2,0.5,0.866,19.69,408.77,0.0,4.87,3.5733
2025-04-20 03:00,3,0.7071,0.7071,21.39,438.35,0.0,5.45,3.3796
2025-04-20 04:00,4,0.866,0.5,20.86,519.68,4.36,10.96,3.5828
2025-04-20 05:00,5,0.9659,0.2588,21.94,549.59,0.0,1.12,4.7895
2025-04-20 06:00,6,1.0,0.0,22.13,491.05,0.0,4.66,4.6876
2025-04-20 07:00,7,0.9659,-0.2588,25.56,416.19,205.49,1.77,4.204
2025-04-20 08:00,8,0.866,-0.5,25.61,396.95,442.18,2.21,4.041
2025-04-20 09:00,9,0.7071,-0.7071,25.26,435.09,636.98,5.34,3.9542
2025-04-20 10:00,10,0.5,-0.866,30.11,542.11,707.26,2.82,5.4684
2025-04-20 11:00,11,0.2588,-0.9659,30.29,579.68,792.05,6.47,5.6052
2025-04-20 12:00,12,0.0,-1.0,29.53,533.83,850.76,4.67,5.6429
2025-04-20 13:00,13,-0.2588,-0.9659,30.08,449.91,769.15,2.73,5.58
2025-04-20 14:00,14,-0.5,-0.866,31.44,406.85,725.0,4.54,4.9639
2025-04-20 15:00,15,-0.7071,-0.7071,31.49,471.6,557.64,0.5,5.7724
2025-04-20 16:00,16,-0.866,-0.5,30.49,540.31,459.23,7.75,5.3107
2025-04-20 17:00,17,-0.9659,-0.2588,29.71,527.85,200.76,0.62,6.4945
2025-04-20 18:00,18,-1.0,-0.0,30.55,520.38,41.32,0.5,6.1736
2025-04-20 19:00,19,-0.9659,0.2588,28.16,428.42,27.84,5.35,4.7988
2025-04-20 20:00,20,-0.866,0.5,25.29,401.78,0.0,10.48,4.0331
2025-04-20 21:00,21,-0.7071,0.7071,24.86,425.45,0.0,7.66,3.9655
2025-04-20 22:00,22,-0.5,0.866,20.45,511.93,0.0,2.96,4.0824
2025-04-20 23:00,23,-0.2588,0.9659,21.35,546.84,0.0,2.57,4.8168
2025-04-21 00:00,0,0.0,1.0,22.52,510.11,8.65,5.46,4.4656
2025-04-21 01:00,1,0.2588,0.9659,18.88,426.75,0.0,7.23,3.366
2025-04-21 02:00,2,0.5,0.866,17.73,390.42,18.66,3.69,3.1826
2025-04-21 03:00,3,0.7071,0.7071,18.23,421.3,6.63,4.14,3.4324
2025-04-21 04:00,4,0.866,0.5,18.17,518.2,0.0,1.93,4.3435
2025-04-21 05:00,5,0.9659,0.2588,19.58,558.57,0.0,2.24,4.7907
2025-04-21 06:00,6,1.0,0.0,21.44,500.94,0.0,5.04,4.4524
2025-04-21 07:00,7,0.9659,-0.2588,21.34,460.31,199.57,1.81,4.4192
2025-04-21 08:00,8,0.866,-0.5,25.02,395.28,426.46,2.61,4.424
2025-04-21 09:00,9,0.7071,-0.7071,27.91,460.45,603.18,2.84,4.7864
2025-04-21 10:00,10,0.5,-0.866,26.64,502.87,742.66,4.21,4.836
2025-04-21 11:00,11,0.2588,-0.9659,31.52,547.77,865.19,1.19,5.7736
2025-04-21 12:00,12,0.0,-1.0,30.96,542.23,846.69,4.58,5.5852
2025-04-21 13:00,13,-0.2588,-0.9659,32.34,475.96,846.15,8.94,5.0415
2025-04-21 14:00,14,-0.5,-0.866,30.01,416.62,741.86,0.87,4.916
2025-04-21 15:00,15,-0.7071,-0.7071,32.08,460.49,595.08,5.49,5.1516
2025-04-21 16:00,16,-0.866,-0.5,28.56,516.45,422.02,7.39,5.1904
2025-04-21 17:00,17,-0.9659,-0.2588,30.58,562.96,218.53,3.37,6.3173
2025-04-21 18:00,18,-1.0,-0.0,28.26,510.03,6.99,2.07,5.9906
2025-04-21 19:00,19,-0.9659,0.2588,27.38,450.12,0.0,1.16,5.0392
2025-04-21 20:00,20,-0.866,0.5,23.24,402.76,0.0,5.59,4.284
2025-04-21 21:00,21,-0.7071,0.7071,22.1,446.65,16.36,4.93,4.524
2025-04-21 22:00,22,-0.5,0.866,22.9,509.02,22.45,2.81,4.618
2025-04-21 23:00,23,-0.2588,0.9659,19.33,544.87,18.64,7.34,4.2534
2025-04-22 00:00,0,0.0,1.0,20.5,495.2,3.87,6.34,4.0653
2025-04-22 01:00,1,0.2588,0.9659,17.15,431.95,19.18,3.13,3.2071
2025-04-22 02:00,2,0.5,0.866,20.27,350.18,17.84,6.51,2.899
2025-04-22 03:00,3,0.7071,0.7071,17.36,428.65,19.69,2.92,3.7563
2025-04-22 04:00,4,0.866,0.5,20.63,511.27,0.0,5.83,4.0009
2025-04-22 05:00,5,0.9659,0.2588,21.7,558.46,0.0,1.95,5.0766
2025-04-22 06:00,6,1.0,0.0,20.95,508.47,0.0,5.97,4.4191
2025-04-22 07:00,7,0.9659,-0.2588,24.32,442.72,219.56,2.87,4.2438
2025-04-22 08:00,8,0.866,-0.5,25.39,367.3,418.95,5.07,3.7607
2025-04-22 09:00,9,0.7071,-0.7071,25.74,436.65,554.12,2.39,4.3925
2025-04-22 10:00,10,0.5,-0.866,26.49,487.31,779.16,6.26,4.3351
2025-04-22 11:00,11,0.2588,-0.9659,26.3,531.88,814.19,1.38,5.2176
2025-04-22 12:00,12,0.0,-1.0,30.72,531.46,854.32,2.34,5.5431
2025-04-22 13:00,13,-0.2588,-0.9659,28.45,460.23,852.15,2.48,4.9624
2025-04-22 14:00,14,-0.5,-0.866,31.14,430.71,677.5,1.13,5.2233
2025-04-22 15:00,15,-0.7071,-0.7071,30.4,456.98,588.25,6.43,5.1071
2025-04-22 16:00,16,-0.866,-0.5,31.21,537.93,415.32,10.95,5.4972
2025-04-22 17:00,17,-0.9659,-0.2588,28.79,545.61,211.59,6.75,5.4706
2025-04-22 18:00,18,-1.0,-0.0,27.51,504.34,0.0,7.72,5.2986
2025-04-22 19:00,19,-0.9659,0.2588,27.65,443.91,36.18,0.5,4.885
2025-04-22 20:00,20,-0.866,0.5,25.5,379.22,16.84,1.95,4.4132
2025-04-22 21:00,21,-0.7071,0.7071,23.92,446.4,23.95,4.98,4.3752
2025-04-22 22:00,22,-0.5,0.866,22.7,506.67,1.18,10.74,4.1811
2025-04-22 23:00,23,-0.2588,0.9659,18.45,562.38,0.0,5.72,4.4229
2025-04-23 00:00,0,0.0,1.0,20.94,526.92,0.0,3.77,4.4559
2025-04-23 01:00,1,0.2588,0.9659,20.12,412.4,0.0,2.19,3.6291
2025-04-23 02:00,2,0.5,0.866,17.47,391.28,8.99,2.24,3.1585
2025-04-23 03:00,3,0.7071,0.7071,18.84,424.67,0.79,3.69,3.3047
2025-04-23 04:00,4,0.866,0.5,19.74,485.31,0.0,6.15,3.8236
2025-04-23 05:00,5,0.9659,0.2588,20.56,534.51,0.0,0.99,4.6075
2025-04-23 06:00,6,1.0,0.0,22.5,549.12,50.29,7.6,4.5648
2025-04-23 07:00,7,0.9659,-0.2588,25.59,446.64,199.42,9.27,3.9244
2025-04-23 08:00,8,0.866,-0.5,26.62,428.76,448.2,8.15,4.0678
2025-04-23 09:00,9,0.7071,-0.7071,24.58,449.94,601.09,8.6,4.0061
2025-04-23 10:00,10,0.5,-0.866,28.93,508.84,734.6,0.68,5.3539
2025-04-23 11:00,11,0.2588,-0.9659,31.24,570.16,850.45,10.73,5.1569
2025-04-23 12:00,12,0.0,-1.0,30.78,543.54,886.56,3.72,5.4354
2025-04-23 13:00,13,-0.2588,-0.9659,32.43,479.52,815.05,7.85,4.973
2025-04-23 14:00,14,-0.5,-0.866,34.02,439.49,756.1,2.5,5.4161
2025-04-23 15:00,15,-0.7071,-0.7071,32.33,449.5,610.14,4.23,5.7599
2025-04-23 16:00,16,-0.866,-0.5,30.57,582.38,425.19,1.17,6.1613
2025-04-23 17:00,17,-0.9659,-0.2588,30.81,570.36,225.1,1.11,6.3955
2025-04-23 18:00,18,-1.0,-0.0,28.22,509.35,0.0,9.32,5.065
2025-04-23 19:00,19,-0.9659,0.2588,26.59,439.2,0.0,7.09,4.7268
2025-04-23 20:00,20,-0.866,0.5,24.47,396.36,0.0,4.78,4.165
2025-04-23 21:00,21,-0.7071,0.7071,25.79,439.34,22.53,4.75,4.4069
2025-04-23 22:00,22,-0.5,0.866,20.77,531.8,0.0,6.46,4.4649
2025-04-23 23:00,23,-0.2588,0.9659,23.06,548.13,0.0,3.56,4.6413
2025-04-24 00:00,0,0.0,1.0,20.55,495.06,0.0,6.59,3.5507
2025-04-24 01:00,1,0.2588,0.9659,17.11,435.08,0.0,4.48,3.6932
2025-04-24 02:00,2,0.5,0.866,19.55,393.03,0.0,5.54,3.3594
2025-04-24 03:00,3,0.7071,0.7071,16.05,458.86,0.94,10.06,3.0756
2025-04-24 04:00,4,0.866,0.5,20.74,530.07,0.0,4.39,4.1756
2025-04-24 05:00,5,0.9659,0.2588,22.09,551.61,49.5,4.05,4.6951
2025-04-24 06:00,6,1.0,0.0,21.11,493.32,14.37,8.45,4.1964
2025-04-24 07:00,7,0.9659,-0.2588,23.63,419.11,233.26,8.39,3.9113
2025-04-24 08:00,8,0.866,-0.5,27.93,400.23,383.92,12.15,3.8229
2025-04-24 09:00,9,0.7071,-0.7071,25.79,442.54,591.92,4.92,4.5174
2025-04-24 10:00,10,0.5,-0.866,26.41,506.88,723.96,3.57,4.5475
2025-04-24 11:00,11,0.2588,-0.9659,31.47,570.52,801.38,2.88,5.666
2025-04-24 12:00,12,0.0,-1.0,33.14,544.73,830.0,1.02,6.0834
2025-04-24 13:00,13,-0.2588,-0.9659,30.8,459.56,775.83,6.26,4.748
2025-04-24 14:00,14,-0.5,-0.866,32.52,400.4,704.23,2.84,5.2513
2025-04-24 15:00,15,-0.7071,-0.7071,32.81,459.44,622.89,5.31,5.6298
2025-04-24 16:00,16,-0.866,-0.5,29.08,511.75,421.43,8.67,5.4978
2025-04-24 17:00,17,-0.9659,-0.2588,28.51,572.23,207.34,9.53,5.7822
2025-04-24 18:00,18,-1.0,-0.0,29.85,515.06,0.0,0.5,6.0102
2025-04-24 19:00,19,-0.9659,0.2588,29.08,448.85,29.18,3.4,5.2439
2025-04-24 20:00,20,-0.866,0.5,25.84,403.4,0.11,7.41,3.9603
2025-04-24 21:00,21,-0.7071,0.7071,22.13,456.97,13.51,4.82,4.172
2025-04-24 22:00,22,-0.5,0.866,24.98,531.44,0.0,7.06,4.4972
2025-04-24 23:00,23,-0.2588,0.9659,19.96,549.14,0.0,7.62,4.2675
2025-04-25 00:00,0,0.0,1.0,19.3,505.37,8.85,4.2,3.9889
2025-04-25 01:00,1,0.2588,0.9659,19.72,427.54,47.32,3.67,3.5778
2025-04-25 02:00,2,0.5,0.866,21.33,396.38,35.74,4.29,3.5502
2025-04-25 03:00,3,0.7071,0.7071,20.49,430.99,14.57,5.66,3.3628
2025-04-25 04:00,4,0.866,0.5,20.43,520.8,3.79,3.72,4.3521
2025-04-25 05:00,5,0.9659,0.2588,21.45,556.3,35.03,6.72,4.4027
2025-04-25 06:00,6,1.0,0.0,22.07,521.38,19.87,8.42,4.3955
2025-04-25 07:00,7,0.9659,-0.2588,24.28,456.39,162.65,3.17,4.6418
2025-04-25 08:00,8,0.866,-0.5,21.21,427.94,398.65,10.07,3.7486
2025-04-25 09:00,9,0.7071,-0.7071,26.11,439.37,609.49,5.43,4.3823
2025-04-25 10:00,10,0.5,-0.866,28.36,531.89,691.45,7.98,4.9607
2025-04-25 11:00,11,0.2588,-0.9659,27.52,544.73,798.6,1.82,5.1236
2025-04-25 12:00,12,0.0,-1.0,30.78,552.48,832.5,2.96,5.4284
2025-04-25 13:00,13,-0.2588,-0.9659,30.49,473.33,814.63,3.42,5.0078
2025-04-25 14:00,14,-0.5,-0.866,33.63,460.19,728.94,3.3,5.4666
2025-04-25 15:00,15,-0.7071,-0.7071,33.16,480.15,593.81,2.39,5.4142
2025-04-25 16:00,16,-0.866,-0.5,29.5,514.45,445.63,7.83,5.4056
2025-04-25 17:00,17,-0.9659,-0.2588,29.02,537.21,213.37,4.05,5.9128
2025-04-25 18:00,18,-1.0,-0.0,27.89,511.9,0.0,9.99,4.863
2025-04-25 19:00,19,-0.9659,0.2588,25.88,460.5,0.0,5.15,4.753
2025-04-25 20:00,20,-0.866,0.5,25.29,395.35,25.61,2.12,4.7223
2025-04-25 21:00,21,-0.7071,0.7071,22.31,449.28,0.0,4.89,4.4394
2025-04-25 22:00,22,-0.5,0.866,20.3,525.16,0.0,12.35,3.7516
2025-04-25 23:00,23,-0.2588,0.9659,21.69,545.74,5.33,5.02,4.3194
2025-04-26 00:00,0,0.0,1.0,20.75,532.25,0.0,0.5,4.1237
2025-04-26 01:00,1,0.2588,0.9659,18.0,393.87,0.0,9.04,3.1498
2025-04-26 02:00,2,0.5,0.866,20.34,381.66,6.46,2.85,3.3696
2025-04-26 03:00,3,0.7071,0.7071,18.26,423.77,0.0,5.94,3.6963
2025-04-26 04:00,4,0.866,0.5,20.18,500.2,57.79,4.68,4.0064
2025-04-26 05:00,5,0.9659,0.2588,21.99,555.04,0.0,3.45,4.85
2025-04-26 06:00,6,1.0,0.0,21.95,516.85,15.45,3.17,4.8983
2025-04-26 07:00,7,0.9659,-0.2588,24.13,443.41,171.45,8.94,4.2974
2025-04-26 08:00,8,0.866,-0.5,24.23,408.94,403.48,8.57,3.831
2025-04-26 09:00,9,0.7071,-0.7071,26.26,423.25,573.87,4.67,4.251
2025-04-26 10:00,10,0.5,-0.866,27.69,494.23,712.26,3.01,4.9523
2025-04-26 11:00,11,0.2588,-0.9659,28.12,556.93,831.43,1.81,5.278
2025-04-26 12:00,12,0.0,-1.0,29.93,518.49,875.89,2.27,5.3041
2025-04-26 13:00,13,-0.2588,-0.9659,28.47,417.72,829.65,4.73,4.5916
2025-04-26 14:00,14,-0.5,-0.866,30.26,432.68,730.46,3.34,5.2888
2025-04-26 15:00,15,-0.7071,-0.7071,30.37,477.37,585.27,1.14,5.5044
2025-04-26 16:00,16,-0.866,-0.5,29.81,550.35,452.84,4.29,6.057
2025-04-26 17:00,17,-0.9659,-0.2588,28.88,559.85,271.78,6.44,5.7368
2025-04-26 18:00,18,-1.0,-0.0,27.91,521.89,3.38,8.2,5.6945
2025-04-26 19:00,19,-0.9659,0.2588,27.27,458.05,23.48,5.16,5.1472
2025-04-26 20:00,20,-0.866,0.5,26.31,390.38,8.58,6.23,4.3751
2025-04-26 21:00,21,-0.7071,0.7071,22.47,454.16,18.89,3.7,4.6049
2025-04-26 22:00,22,-0.5,0.866,20.2,516.63,0.0,4.55,4.612
2025-04-26 23:00,23,-0.2588,0.9659,19.19,563.71,0.0,6.29,4.6148
2025-04-27 00:00,0,0.0,1.0,19.07,515.29,9.89,6.27,4.3873
2025-04-27 01:00,1,0.2588,0.9659,18.68,456.94,30.31,4.09,3.9617
2025-04-27 02:00,2,0.5,0.866,17.85,403.35,0.0,4.87,3.2989
2025-04-27 03:00,3,0.7071,0.7071,17.26,415.24,0.0,8.83,2.9004
2025-04-27 04:00,4,0.866,0.5,19.12,534.28,0.0,5.5,4.2743
2025-04-27 05:00,5,0.9659,0.2588,21.03,535.79,25.25,5.58,4.0401
2025-04-27 06:00,6,1.0,0.0,22.89,531.3,0.0,6.82,4.7785
2025-04-27 07:00,7,0.9659,-0.2588,22.61,436.15,190.57,1.92,4.1251
2025-04-27 08:00,8,0.866,-0.5,24.38,417.64,428.9,4.73,4.2805
2025-04-27 09:00,9,0.7071,-0.7071,25.16,454.52,598.14,9.85,4.3658
2025-04-27 10:00,10,0.5,-0.866,27.95,518.95,750.98,3.68,4.737
2025-04-27 11:00,11,0.2588,-0.9659,27.97,557.63,790.32,3.25,5.4093
2025-04-27 12:00,12,0.0,-1.0,31.06,543.29,841.88,5.27,5.2059
2025-04-27 13:00,13,-0.2588,-0.9659,28.12,408.23,850.92,2.75,4.2785
2025-04-27 14:00,14,-0.5,-0.866,30.46,421.46,706.3,4.96,4.8363
2025-04-27 15:00,15,-0.7071,-0.7071,31.25,446.74,637.96,2.26,5.432
2025-04-27 16:00,16,-0.866,-0.5,30.47,534.84,398.31,5.12,5.9331
2025-04-27 17:00,17,-0.9659,-0.2588,33.28,575.11,241.23,5.28,6.2662
2025-04-27 18:00,18,-1.0,-0.0,28.52,498.92,0.0,4.05,5.3181
2025-04-27 19:00,19,-0.9659,0.2588,25.05,461.57,0.0,3.82,5.0519
2025-04-27 20:00,20,-0.866,0.5,24.86,416.04,0.0,2.92,4.2898
2025-04-27 21:00,21,-0.7071,0.7071,20.78,437.44,13.62,3.49,3.9372
2025-04-27 22:00,22,-0.5,0.866,21.88,515.27,0.0,4.57,4.3373
2025-04-27 23:00,23,-0.2588,0.9659,19.51,546.28,27.96,2.93,4.7403
2025-04-28 00:00,0,0.0,1.0,21.18,521.05,35.89,6.8,4.1651
2025-04-28 01:00,1,0.2588,0.9659,18.38,427.36,0.0,6.11,3.3774
2025-04-28 02:00,2,0.5,0.866,18.82,414.91,0.0,3.08,3.3001
2025-04-28 03:00,3,0.7071,0.7071,18.25,433.7,0.0,1.76,3.6187
2025-04-28 04:00,4,0.866,0.5,22.41,506.2,0.0,0.5,4.3198
2025-04-28 05:00,5,0.9659,0.2588,20.28,550.33,27.61,5.24,4.7688
2025-04-28 06:00,6,1.0,0.0,24.75,503.63,14.01,2.68,5.2812
2025-04-28 07:00,7,0.9659,-0.2588,24.67,442.43,206.37,0.62,4.6926
2025-04-28 08:00,8,0.866,-0.5,25.72,391.94,424.72,3.67,4.2027
2025-04-28 09:00,9,0.7071,-0.7071,27.11,444.53,636.15,9.95,3.9413
2025-04-28 10:00,10,0.5,-0.866,28.59,535.47,783.82,5.95,4.6412
2025-04-28 11:00,11,0.2588,-0.9659,26.35,539.21,827.52,7.68,4.6624
2025-04-28 12:00,12,0.0,-1.0,29.78,524.76,783.52,2.17,5.4271
2025-04-28 13:00,13,-0.2588,-0.9659,32.06,476.93,828.47,1.52,5.3407
2025-04-28 14:00,14,-0.5,-0.866,30.93,416.88,759.49,0.59,5.0019
2025-04-28 15:00,15,-0.7071,-0.7071,28.69,449.97,606.66,9.71,4.6576
2025-04-28 16:00,16,-0.866,-0.5,30.12,537.77,443.16,3.29,5.6979
2025-04-28 17:00,17,-0.9659,-0.2588,31.8,596.64,228.92,4.31,6.8038
2025-04-28 18:00,18,-1.0,-0.0,29.87,518.37,0.0,3.9,5.5945
2025-04-28 19:00,19,-0.9659,0.2588,26.46,423.36,0.0,6.3,4.8591
2025-04-28 20:00,20,-0.866,0.5,26.43,395.39,0.0,3.35,4.4656
2025-04-28 21:00,21,-0.7071,0.7071,22.9,422.98,26.64,4.82,4.2355
2025-04-28 22:00,22,-0.5,0.866,19.44,520.97,0.0,12.81,3.9107
2025-04-28 23:00,23,-0.2588,0.9659,19.37,532.57,11.4,4.21,4.388
2025-04-29 00:00,0,0.0,1.0,22.15,547.5,7.59,4.92,4.2286
2025-04-29 01:00,1,0.2588,0.9659,18.79,456.94,39.65,4.6,3.5306
2025-04-29 02:00,2,0.5,0.866,18.63,400.19,0.0,7.01,3.106
2025-04-29 03:00,3,0.7071,0.7071,18.75,450.51,0.0,3.06,3.7576
2025-04-29 04:00,4,0.866,0.5,22.66,487.95,16.17,2.38,4.1286
2025-04-29 05:00,5,0.9659,0.2588,23.2,587.85,53.45,6.51,5.0457
2025-04-29 06:00,6,1.0,0.0,25.33,503.65,17.81,4.03,4.2724
2025-04-29 07:00,7,0.9659,-0.2588,23.21,435.69,200.3,8.61,3.808
2025-04-29 08:00,8,0.866,-0.5,25.44,372.16,397.95,5.59,3.614
2025-04-29 09:00,9,0.7071,-0.7071,24.28,444.79,577.22,5.01,4.2763
2025-04-29 10:00,10,0.5,-0.866,30.22,513.63,786.2,1.49,5.4584
2025-04-29 11:00,11,0.2588,-0.9659,27.49,551.52,812.85,6.3,4.817
2025-04-29 12:00,12,0.0,-1.0,30.52,524.51,833.43,5.92,5.6981
2025-04-29 13:00,13,-0.2588,-0.9659,29.15,430.53,817.08,5.56,4.6957
2025-04-29 14:00,14,-0.5,-0.866,30.12,404.87,728.2,3.07,4.9243
2025-04-29 15:00,15,-0.7071,-0.7071,29.54,453.2,640.23,9.42,4.4167
2025-04-29 16:00,16,-0.866,-0.5,29.28,503.55,399.64,3.43,5.627
2025-04-29 17:00,17,-0.9659,-0.2588,28.43,542.24,249.51,2.24,6.1479
2025-04-29 18:00,18,-1.0,-0.0,27.18,522.45,3.05,11.48,5.2018
2025-04-29 19:00,19,-0.9659,0.2588,27.8,476.54,30.18,6.44,5.0867
2025-04-29 20:00,20,-0.866,0.5,23.34,407.16,39.57,4.03,4.3037
2025-04-29 21:00,21,-0.7071,0.7071,23.78,423.74,2.12,9.12,3.6294
2025-04-29 22:00,22,-0.5,0.866,23.83,506.99,0.0,1.7,4.5389
2025-04-29 23:00,23,-0.2588,0.9659,19.99,550.47,1.65,1.67,4.9438
2025-04-30 00:00,0,0.0,1.0,18.73,507.26,0.0,5.89,4.1047
2025-04-30 01:00,1,0.2588,0.9659,18.86,451.05,0.0,2.43,3.9749
2025-04-30 02:00,2,0.5,0.866,20.77,403.26,38.81,8.68,2.8876
2025-04-30 03:00,3,0.7071,0.7071,19.5,451.12,6.14,7.45,3.4174
2025-04-30 04:00,4,0.866,0.5,19.01,507.78,0.0,3.33,4.434
2025-04-30 05:00,5,0.9659,0.2588,21.48,569.88,0.0,8.15,4.2599
2025-04-30 06:00,6,1.0,0.0,20.35,510.0,0.0,1.15,4.9744
2025-04-30 07:00,7,0.9659,-0.2588,24.47,422.93,239.26,4.91,3.9696
2025-04-30 08:00,8,0.866,-0.5,25.61,432.66,409.53,9.11,3.7481
2025-04-30 09:00,9,0.7071,-0.7071,26.09,410.13,589.67,7.65,3.9091
2025-04-30 10:00,10,0.5,-0.866,26.74,501.42,748.33,3.65,4.6246
2025-04-30 11:00,11,0.2588,-0.9659,27.91,540.59,808.14,2.47,4.9664
2025-04-30 12:00,12,0.0,-1.0,31.0,574.11,863.66,2.67,5.7988
2025-04-30 13:00,13,-0.2588,-0.9659,32.64,501.72,823.42,4.68,5.4865
2025-04-30 14:00,14,-0.5,-0.866,30.04,438.76,734.02,5.24,5.1344
2025-04-30 15:00,15,-0.7071,-0.7071,31.48,460.41,561.72,1.0,5.7062
2025-04-30 16:00,16,-0.866,-0.5,27.07,548.89,404.51,4.02,6.1367
2025-04-30 17:00,17,-0.9659,-0.2588,28.37,558.45,235.06,7.33,5.9595
2025-04-30 18:00,18,-1.0,-0.0,27.95,527.16,0.0,4.22,5.9324
2025-04-30 19:00,19,-0.9659,0.2588,25.19,440.2,30.13,2.37,5.0684
2025-04-30 20:00,20,-0.866,0.5,23.6,399.26,58.66,9.68,4.0795
2025-04-30 21:00,21,-0.7071,0.7071,22.45,433.72,16.41,3.06,3.8849
2025-04-30 22:00,22,-0.5,0.866,22.44,509.36,37.32,6.96,4.2159
2025-04-30 23:00,23,-0.2588,0.9659,20.48,559.13,18.02,2.55,4.3385
2025-05-01 00:00,0,0.0,1.0,20.45,518.01,0.0,4.08,4.3687
2025-05-01 01:00,1,0.2588,0.9659,20.02,437.03,5.0,4.52,3.4389
2025-05-01 02:00,2,0.5,0.866,22.09,422.64,50.33,4.58,4.1539
2025-05-01 03:00,3,0.7071,0.7071,23.89,393.0,0.0,4.69,3.451
2025-05-01 04:00,4,0.866,0.5,19.68,520.15,0.0,2.78,4.3698
2025-05-01 05:00,5,0.9659,0.2588,24.01,560.77,0.0,4.68,4.7783
2025-05-01 06:00,6,1.0,0.0,25.21,529.7,0.0,4.46,4.8206
2025-05-01 07:00,7,0.9659,-0.2588,29.53,448.76,194.91,2.66,4.5237
2025-05-01 08:00,8,0.866,-0.5,28.42,406.5,466.85,11.59,3.4152
2025-05-01 09:00,9,0.7071,-0.7071,31.13,477.31,606.45,7.79,4.1826
2025-05-01 10:00,10,0.5,-0.866,32.21,568.56,760.41,8.13,5.3656
2025-05-01 11:00,11,0.2588,-0.9659,30.05,561.87,813.57,5.92,5.2608
2025-05-01 12:00,12,0.0,-1.0,35.35,575.29,821.5,2.3,6.5137
2025-05-01 13:00,13,-0.2588,-0.9659,35.12,519.63,788.3,5.04,5.4056
2025-05-01 14:00,14,-0.5,-0.866,35.76,430.24,713.42,7.22,5.3496
2025-05-01 15:00,15,-0.7071,-0.7071,40.68,528.63,609.73,1.09,6.8285
2025-05-01 16:00,16,-0.866,-0.5,31.07,559.05,438.0,4.55,6.2275
2025-05-01 17:00,17,-0.9659,-0.2588,35.83,629.03,235.08,3.91,6.8902
2025-05-01 18:00,18,-1.0,-0.0,31.57,548.89,0.0,2.69,6.188
2025-05-01 19:00,19,-0.9659,0.2588,30.98,454.64,0.0,3.79,5.5965
2025-05-01 20:00,20,-0.866,0.5,28.93,394.23,0.0,11.14,3.9181
2025-05-01 21:00,21,-0.7071,0.7071,26.81,428.63,10.04,6.23,4.38
2025-05-01 22:00,22,-0.5,0.866,25.15,535.72,11.98,3.28,4.9381
2025-05-01 23:00,23,-0.2588,0.9659,25.25,540.57,0.0,5.3,4.5132
2025-05-02 00:00,0,0.0,1.0,21.53,514.02,24.2,2.93,4.3909
2025-05-02 01:00,1,0.2588,0.9659,24.33,426.19,58.47,5.34,3.804
2025-05-02 02:00,2,0.5,0.866,22.38,412.64,20.87,8.28,3.0723
2025-05-02 03:00,3,0.7071,0.7071,21.51,429.42,0.0,4.96,3.7163
2025-05-02 04:00,4,0.866,0.5,23.13,511.04,0.0,6.32,3.7852
2025-05-02 05:00,5,0.9659,0.2588,26.64,524.75,0.0,4.27,4.6073
2025-05-02 06:00,6,1.0,0.0,25.2,488.3,0.0,4.74,4.54
2025-05-02 07:00,7,0.9659,-0.2588,27.98,437.62,226.31,5.99,4.3959
2025-05-02 08:00,8,0.866,-0.5,27.9,380.12,396.54,7.11,4.0579
2025-05-02 09:00,9,0.7071,-0.7071,31.69,498.59,553.8,5.71,5.0191
2025-05-02 10:00,10,0.5,-0.866,33.03,521.8,741.61,10.71,4.9465
2025-05-02 11:00,11,0.2588,-0.9659,36.02,602.12,821.57,7.2,5.8242
2025-05-02 12:00,12,0.0,-1.0,33.93,560.21,835.72,6.74,5.6776
2025-05-02 13:00,13,-0.2588,-0.9659,35.8,494.41,788.97,7.51,5.4181
2025-05-02 14:00,14,-0.5,-0.866,35.15,440.61,743.37,3.16,5.2534
